name,area_name,salary_from,salary_to,salary_currency,published_at,employer_name,requirement,schedule_id,working_hours_id,work_schedule_by_days,professional_roles,experience_name,employment_id
Middle QA Engineer,Алматы,,,,2024-11-18T14:43:08+0300,Ре-Сим,Умение работать в команде. Опыт в тестировании API. Опыт в тестировании desktop-приложений. Знание баг-трекинговых систем. Умение четко и...,remote,HOURS_8,5/2,Тестировщик,От 3 до 6 лет,full
Project manager,Астана,,,,2024-12-15T11:31:40+0300,DauInvest,"Опыт управления проектами в области разработки ПО (управление пакетом проектов). Навыки ведения крупных проектов, включая работу с большими командами и...",fullDay,HOURS_8,5/2,Руководитель проектов,От 3 до 6 лет,full
Технический архитектор,Астана,1000000.0,,KZT,2024-12-11T13:30:06+0300,Networks Energy,"Навыки работы с различными командами (разработчики, <highlighttext>тестировщики</highlighttext>, аналитики). - Умение управлять рисками и прогнозировать возможные проблемы в архитектуре. Личностные качества: Коммуникабельность...",fullDay,HOURS_8,5/2,Директор по информационным технологиям (CIO),Более 6 лет,full
Java Sustaining Engineer (Java FX),Алматы,,,,2024-12-12T11:14:12+0300,БЭЛЛ ЛАБС (BELLSOFT),Relevant work experience as Java developer or <highlighttext>QA</highlighttext> <highlighttext>Engineer</highlighttext> or Sustaining Engineer or UI Developer. 2+ years of Java...,fullDay,HOURS_8,5/2,"Программист, разработчик",От 3 до 6 лет,full
QA тестировщик,Алматы,,300000.0,KZT,2024-12-17T16:30:37+0300,MAK IT,Знание основных методологий тестирования. Опыт работы с автоматизированным тестированием. Опыт работы с инструментами автоматизации тестирования. Знание SQL. Понимание принципов работы...,fullDay,HOURS_3,5/2,Тестировщик,От 1 года до 3 лет,part
QA-инженер,Караганда,,,,2024-11-28T08:14:26+0300,WOOPPAY,"Инструментами тестирования API: postman/SoapUI. Основами обеспечения качества. Инструментами тестирования front-end: DevTools, command line. SQL: команды, операторы. ",fullDay,HOURS_8,5/2,Тестировщик,От 1 года до 3 лет,full
Специалист по сертификации,Астана,,,,2024-11-21T10:54:06+0300,Центр анализа и расследования кибер атак,"Опыт сертификации продукции, желательно электронных устройств, в Республике Казахстан и/или других странах. Знание процессов сертификации и нормативных требований (СКЗИ...",remote,FLEXIBLE,5/2,Специалист по сертификации,От 1 года до 3 лет,part
Tech Lead,Алматы,,,,2024-12-17T15:30:28+0300,Частная компания Snoonu Technologies Ltd.,5+ years of experience in a similar field. Excellent .NET Core knowledge (we are using Net Core 8). ,remote,HOURS_8,5/2,"Программист, разработчик",Более 6 лет,full
Системный аналитик / System Analyst,Астана,400000.0,,KZT,2024-12-05T08:05:33+0300,Hard Code,"Системное аналитическое мышление. Умение управлять требованиями к ПО(Вигерс, BABOK). Знание SOAP и REST API. Умение работать с БД и...",fullDay,HOURS_8,5/2,Системный аналитик,От 1 года до 3 лет,full
Тестировщик,Алматы,,,,2024-11-20T09:58:03+0300,"Beeline, ТМ",Знание теории и методик тестирования. Знание и опыт работы с техниками тест-дизайна (Test Design Technics). Понимание процессов разработки и...,fullDay,HOURS_8,5/2,Тестировщик,От 1 года до 3 лет,full
